content
今天说了太多话 晚上下班的时候 发现嗓子都哑了 今天两顿 中午中8楼 云南菜吃过不少 豌豆尖第一次点 给我好吃坏了 那叫一个清爽 小锅米线点的刀小蛮家 萝卜作为最重要的一道配菜 居然下架了我很是不理解 这次的味道倒是跟温莎的有点像 这么说起来 已经很久没有吃到好吃的鸭头了  北京·北京市八一中学  ???
一天三顿都在公司解决 到家11点 上床1点 其实今天两顿都挺好吃的 但是毕竟不是我点的 没法推荐 嘻嘻 明天一睁眼 又是一颗悬在半空的心 啊 年会 我将日常精力都奉献与你  北京·维亚大厦  ???
实力演绎什么叫做 目光呆滞 面无表情 心如死灰 到家十一点 就剩一家正要关门的馆子 烧水给我们煮了面 也算是寒冷夜晚的善意了 明天算是一个小考验 愿顺利 海上牧云记看到三十多集 有点烦了 说宏大吧也就三个家族来回切换 说单调吧这反复的闪回是怕谁看不懂 还是玩玩我的梦幻家园  北京·林语公馆  ???
今天的我 OK fine anyway 按道理佛系人生应该是连眉头都不皱的 但是我做不到  北京·维亚大厦  ???
香格里拉真的是要了亲命了 做的不好吃我可以忍 毕竟酒店对吧 但你起码好看点儿啊 什么都不占 就说这餐具 你稍微选点儿造型别致的 不难吧 石斑鱼清蒸 掐着点儿火候一到出锅就完事儿 都做不好 还有这青菜 用得着勾这么重的芡吗 好气 气到晚上没吃饭还喝了酒 现在饿得肚子叫哎一西  北京·香格里拉饭店(紫竹院)  ???
厚堂我就不说了 今天横穿北京城 把待办事项一一处理完 等菜上齐 那叫一个狼吞虎咽忘乎所以 很好很满足 如果最后没有拉肚子的话 堪称完美 金源汤泉良子开业 推荐指数四点一颗星 比丽都要大 但是好像也贵了一些些 水温暂时有点不稳 其他没啥 最近也没啥好看的电影 海上牧云记也没追  北京·厚堂湖南菜  ???
今天也是被动地接受好多信息 但几乎全是我感兴趣的话题 干白 桃红 火腿 烟斗 虹吸 甚至还尝试了袋淋 结论是 红酒的好坏 终究以个人的喜好为基准 再贵的东西 你不喜欢 那约等于没有 这么一说 好多道理都是相通的 千金难买我乐意 知道好多黑幕 突然很心疼年会的酒 成本应该不超五块  北京·faith cafe  ???
东奔西跑的一天 似乎也没有太大的进展 咪咪把酒杯打碎了 碎片扎进手指里 不觉得痛 就是咕咕冒血 总觉得有点不妙 偶然发现嘻哈帝国更新到了第四季 没有耀武扬威作威作福的劲儿 不喜欢卢修斯这小白兔的模样 总觉得在隐藏些什么 期待故事走向  北京·远大园三区  ???
k歌之王的辣子牛蛙不要随便点 算算时间 也就是两个小时之前吃的 现在到家嘴还麻呢 上一次这么畅快地唱歌 是在准备公司比赛 这次是为了送别 虽然不是直接的朋友 可是这份情谊真的让我一个外人动容 想想我大学除了谈恋爱其他啥也没干最后什么都没留下 没有好朋友 疏远了同学 不应当  北京·维亚大厦  ???
没好好吃饭的一天 到家煮了面和螺狮粉 因为昨天实在太放纵以至于一早醒来已经十点钟 按照我以往的性格 别说挣扎着爬起来去公司 可能连假都不请直接明天见了 可是那么多事 由不得我放肆 年会让我面目全非 每天都拿倒计时来宽慰自己 还有一天 快了快了  北京·温泉  ???
丝毫没有结束的架势 其实整个白天我是高兴的 因为距离年会不到24小时 到处都弥漫着无法改变的气息 演成什么样儿老子不管了 就像临考前的轻松 直到一个会议开下来 要变的东西太多 虽然我不是第一梯队的 可是我的战友们全塔马在一线 得 后半夜见了 明天就这样 衣服都不换 直接上场吧  北京·香格里拉饭店(紫竹院)  ???
一无所获的年会 老子的节目都这么美了 还不给我个特等奖 累了累了 说不出话 还好现在已经是23号 不然冬至没吃羊肉火锅年会还没抽到奖可够塔玛让我郁闷的 好像卸妆没卸干净 算了算了 先睡  北京·香格里拉饭店(紫竹院)  ???
中午醒了 下午出门 终于有时间尝一口年会用酒 艾尼玛 怎么形容这个难喝呢 哦我找不到这样的词汇 看了妖猫传 是我理解不到位还是水军太多 我愣是没看出所谓的恢宏大气盛唐之风 白居易能写出同是天涯沦落人相逢何必曾相识 我不觉得黄轩身上有这个气质 还是大保健好 做完又是一条好汉  北京·香格里拉饭店(紫竹院)  ???
昨天还在说呢 终于有时间了 又赶上过节 想着去把车拿了 逛个超市 吃个日料 再把最近落下的电影都补一遍 理想总是美好 中午一睁眼 还是决定去赴宴 也就是说 之前计划的事儿一件没做 因为酒太杂 我还在饭局上可耻地睡着了 现在到家 饿得吃锅巴 犹豫要不要煮个面吃呢  北京·云趣园一区  ???
最痛苦的三件事 早上起床 冬天早上起床 冬天的周一早上起床 十点醒 一点出门 两点到公司 所有时间用来贴发票 以前这些都交给小楠 她走了我都不想问别人 突然想到无极 真正的速度你是看不见的 就像风起云涌 日落生息 就像你不知道树叶什么时候变黄 就像你不知道哪一分钟就不想工作  北京·温泉  ???
咪咪已经会进冰箱 和抢我嘴里的食物了 我总觉得他能听懂我说话 我说 我给你准备了杯子 你的水在里面 他就从桌子的这一头跑到那一头 放下我的杯子去喝自己的水 有时候 我觉得猫代表了时下年轻人的处世观 他知道我要表达什么 又不过分亲近 以前睡我枕头边 现在八点在门外叫唤我起床  北京·温泉  ???
借着出去看房的机会 寻到一家贵阳肠旺面 点了招牌辣鸡粉和肠旺面 说实话 不行 非常不行 有时我会想 是不是在遇到这种餐馆的时候 无意中把期待值提高 所以大多数时候并不符合心理预期 如果它只是一家平常不过的街边小店 我会不会那么苛刻 可是 我们真的要为了满足自己来降低标准吗  北京·维亚大厦  ???
早餐是豆浆油条 烧饼夹油条 差点没给我噎死 晚上点了个麻辣拌 我东北的老铁表示 味道不错 吃到这个仿佛回到了大学 鉴于今天就这两顿实在没什么可说 放几张趣图 希望明天也当个废物  北京·维亚大厦  ???
真是给自己的睡眠点赞 昨晚喝了酒被拽着看电影 手机甚至都不在身边 等过了一会儿 发现左右两位已经开始打呼噜 就我坚持着看完 也就是这样 昨天并没有发微博 五道口的日昌 我第一次去 总觉得跟鼓楼或外交部街味道有差 煲仔饭还是一贯的不错 最后结账发现比之前吃的便宜太多了嘻嘻嘻  北京·日昌餐馆五道口店  ???
好久不见，傲娇的帝都  北京·首都机场T2航站楼  ???
排了绕天安门快半圈的队伍，这次总算看到毛主席真容了  北京·毛主席纪念堂  ???
依旧印象深刻的三里屯  北京·三里屯  ???
长城雪季见  北京·万里长城·八达岭  ???
又看了次鸟巢、水立方，来王府井寻小吃，明天要去看鲁迅笔下的趵突泉了  北京·王府井步行街  ???
北京 [星星][星星][半星]，一个充满集快乐、痛苦、失落、找寻、失去、开始、结束的回忆城市[笑cry]  北京  ???
#生活如诗# 家楼下的小路，我搬家半年了，新家的楼下。  北京·亿城天筑  ???
#生活如诗# 雨后喷泉，出发……去找回的路上  北京·亿城天筑  ???
真的是山炮进城，瞅哪哪新鲜，第一次来太古里……[笑cry]豪华……屌丝气质暴露无遗  北京·三里屯VILLAGE南区  ???
分享图片  北京·三里屯北社区  ???
圆明园的断壁残垣 颐和园的古建筑 目的地不重要 重要的是旅行当中发生有趣的事和遇到有趣的人  北京·圆明园  ???
全聚德的烤鸭真的不好吃 却是到了北京必吃的食物之一  推荐北门涮肉 好吃到赞 推荐羊肉 牛肉一点都不好吃 在北京暴走 迷失在街头 逛了很多地方 累的想家  北京·王府井步行街  ???
一杯奶茶熬夜至天亮 顺便看了升旗仪式 从天黑到天亮  http://t.cn/RK55ISi  ???
游故宫 值回票价  北京·国家博物馆  ???
不到长城非好汉 途中遇到了一对可爱的双胞胎  使枯燥的旅程变得更加有趣 ??  北京·万里长城·八达岭  ???
难得早起吃个早饭  嗯 也就是面包没烤好[二哈]  北京·西山温泉(丰智东路店)  ???
回北京了 会不会被驱逐？？？  北京·北京首都国际机场  ???
乘风破浪[海浪][海浪][海浪][海浪][海浪]  北京·北京瑰丽酒店  ???
好土的GOSH 雾都rapper没见过北方暖气的蒸汽 深夜排队装逼。  北京·朝外大街   拾話电影的秒拍视频  ???
GAI哥是对的！  北京·北京瑰丽酒店   拾話电影的秒拍视频  ???
滴  北京  ???
滴  北京·天坛  ???
哒  北京·蒲黄榆  ???
天氣好去天壇公園拍的建築都很漂亮  但是正好碰上小學生春遊 很多人  在路邊突然看到一家山東饅頭店很多人排隊 於是我們也去排隊 買了一堆饅頭 很重 很後悔 因為吃不了南鑼鼓巷的小吃 但是在那買了酸奶 嗯沒卡士好喝 去了鐘鼓樓 沒見過那麼陡那麼高的樓梯  什剎海還是晚上好看  北京·鼓楼东大街平房  ???
我不知道怎么去吐槽 只懂发号施令 随便做决定 不懂和别人商量讨论 不和不听别人建议的男的 [微笑][微笑][微笑] 最重要是一大把年纪 有家室还跟别人搞暧昧  北京·北京奥林匹克公园  ???
滴  北京·颐和园文昌院  ???
今天在颐和园  那个什么佛香阁超级无敌陡 都要爬 真的无敌恐怖 差点又不见手机了 幸好是在包包里  鸟巢和水立方 没啥 附近有间粤菜好吃 叫什么客悦  北京·北京.奥体中心.鸟巢  ???
天知道我一边哭着一边爬下去是什么蠢样  天知道下去有多陡有多斜 天知道我爬上去的时候多快多威风 反差太大 我都接受不了  北京·万里长城·八达岭  ???
庆丰包子 航空博物馆 北京天安门 故宫 豆汁  北京·故宫  ???
那个果汁是我在饮料中喝过最好喝的 去看升旗往后拍的人们 筒子护城河  随便找了家烤鸭  以为北方都是雾霾天气 但这几天一直晴空万里 空气中总是飘着棉花一样的东西 风大的时候像下雪 毕竟我没见过下雪是什么样 哦风大的时候海棠花飘落 要是自己在其中 可能会感觉自己是仙女 哈哈  北京  ???
#Happy818GDay# #权志龙#   第一年，我在杭州祝你生日快乐[干杯] 第二年，我在家祝你生日快乐[礼物] 第三年，我在北京祝你生日快乐[蛋糕] Happy 30 Birthday，我最闪亮的星星 @GDRAGON_OFFICIAL [星光][爱你]  北京  ???
下雨]  北京·中山公园  ???
这两天，喜欢拍全景[兔子]        天安门+故宫+国家大剧院[大叔]?[阿姨]?[女孩]?[男孩]??               累瘫了??还有很多地方没去呢  北京·长安街  ???
第三天了，还是起不来看升旗[喷气]  北京·北京中裕世纪大酒店  ???
不到长城非好汉，虽然很大很大风，但还是登上长城下来后一身汗[可爱]  北京·万里长城·八达岭  ???
当你获得的越多，你就会越从容。不会为一点失去就气得暴跳如雷，也不会因为别人的否定就变得愤怒又消极。好的成长，就该是让人变得越来越从容啊。晚安[心] ???  北京·朝阳公园（商圈）  ???
久违的星爸爸，一个多礼拜没喝上了  北京·朝北大悦城  ???
难得的晴空万里啊  北京·石佛营西里  ???
世界上，唯独骗不了的，是自己的心，它总在你最没提防时，暴露你的欢喜忧愁。 ????  北京·朝阳公园  ???
睡到中午才起来，来到护国寺街，发现早饭午饭都没吃的我开始低血糖了，有点轻微发抖了，看样子我真的不会照顾自己啊[汗]，喝点咖啡补一补能量[笑cry]  北京·85度C(北京护国寺店)  ???
杏仁豆腐，久闻其名，终……吃上了[哈哈]  北京·北锣鼓巷  ???
再一次登上长城当好汉了！[嘻嘻]  北京·万里长城·八达岭  ???
帝都的秋天真美！  北京·地坛  ???
向往的地方  北京·孔庙和国子监博物馆  ???
终于来到以前憧憬的地方！  北京·国子监  ???
我爱北京天安门！[嘻嘻]  北京·天安门广场  ???
黑线][黑线][黑线]到北京的第一天. .小波折啊...小伙伴身份证号码错了，不能改也不能退，另花钱买下班机票，一个人乘座了公务舱！[污][污][嘿哈]我们都已经到了..坐等富婆..  北京·首都机场T2航站楼  ???
红豆奶酪兔 这一款甜品  奶酪的浓厚味道搭配红豆的香醇  女孩子和小朋友都会很喜欢的  北京  ???
爽  北京·全聚德(北京王府井店)  ???
空气微凉.. ??紫禁城情怀....先不管它历史价值..皇家果然有钱..建筑建设无处不提现能工巧匠的心思..每个珍宝  单单材料价值连城..忽然可以理解为什么那么多人为了皇位不择手段..实在诱惑太大..  北京·故宫御花园  ???
北京天气真干燥...石榴汁美美...玫瑰饼蛮好吃的..  北京·大董烤鸭店(金宝汇店)  ???
极速飞车，太刺激啦[污]  北京·北京欢乐谷极速飞车   秒拍视频  . ???
在欢乐谷度过了心跳加速的一天[耶]感谢比我还敢玩的航哥一下班就陪我玩，各种刺激的，绝对亲人啊[害羞]期待明天的行程[耶][耶]（标志剪刀手[耶]）今天真是爽[坏笑][坏笑]  ???  北京·欢乐谷  ???
@钟灵笔记  [心]  北京·亦庄  ???
排队排队，终于要蹦极了[偷笑][偷笑]激动激动[污][污]  北京·十渡风景名胜区  ???
超帅的[太阳][太阳][污][污][坏笑][坏笑]  北京·房山区  ???
从十渡坐了3个多小时的公交车，下车之后从来没自己骑自行车超过200米的我，十分优秀的在北京的大街上骑了9公里到火车站[偷笑]骑自行车赶火车的人应该不多吧[坏笑]简直刺激啊，又一次挑战自己啦[来]心跳之旅顺利结束，回家[耶]（车票卖没了，只能买九台的早下一站了[doge]）  北京·广安门内大街  ???
第一次来北京，北京的第一餐味道还可以，有没有什么好吃的可以介绍？  北京·前门  ???
第一次现场看吹糖[爱你]  北京   秒拍视频  ???
今晚死守 #楚乔传#   @赵丽颖   北京·前门大栅栏  ???
今天在后海骑单车逛了一圈，吹吹小风，太舒服了（可惜没有吃到卤煮[失望]）  北京·后海  ???
鸟巢跟电视上的一模一样，好开心能来北京玩啊～[心]  北京  ???
#北京·鸟巢(国家体育场)[地点]# #北京身边事#  今天在鸟巢看到特搞笑的一幕，阿姨们为艺术献身的精神值得我们学习[允悲][允悲]  北京  ???
#楚乔传#  在北京旅游都不忘死守 @赵丽颖  就是酒店的电视太差了，雪花太多[允悲][允悲]  北京·珠市口  ???
今天我在天安门[酷]  北京·天安门广场  ???
谢谢溪姐姐的推荐，今天吃的很开心[爱你] @白若溪的微博   北京·王府井  ???
北京烤鸭[鼓掌][鼓掌]  北京·全聚德(北京王府井店)   秒拍视频  ???
#随手转发为高考加油#  [祝]?[1][5][0]?????[满]???                                                                                                      （此图为张皓辰）  北京  ???
今天爬长城，其实天气挺不错的[耶]下次一定要再来一次[good]  北京·万里长城·八达岭  ???
壮观[good]  北京·珠市口   秒拍视频  ???
好滑好陡的斜坡[允悲]  北京   秒拍视频  ???
缆车??下的长城  北京   秒拍视频  ???
天安门广场升旗  北京·天安门广场   秒拍视频  ???
闲不住的我，要在2017这美好的一年里开始微商之路啦。卖吃的哦，作为吃货的我，你们是可以信任的。特发此朋友圈通知一下吃货宝宝们，想吃的宝宝记得来找我哦[勾引][勾引]  北京·嘉园二里  ???
分享图片  北京·嘉园二里  ???
闪电]?[闪电]?爆款来袭[闪电]?[闪电]? [橙子][橙子]桔子?酸奶???? [水滴]新鲜水果和[咖啡]?营养饮料的碰撞???? ??擦出的不只是??火花?? 更是[白云]?[白云]?飘飘然[白云]?[白云]?的满足感 [小嘴][小嘴]这就是爱  北京·嘉园尚品  ???
绿叶][绿叶]抹茶奥利奥千层蛋糕[草莓蛋糕] 天然抹茶清香，沁人心脾，松软细腻，入口化心，下午茶最好选择 [爱心]  北京·角门西   秒拍视频  . ???
榴莲芒果千层[草莓蛋糕] 合二为一双重口感 [向右]又百分百满足你的味蕾体验??选择综合症的不二选择?再也不用纠结是买芒果还是买榴莲啦[幽灵]纯正榴莲肉?大颗芒果粒 口感丰富 饱满香浓[瑜伽二]  北京·角门西  ???
巧师傅不仅有小清新，也有…… 怎么形容呢，据了解是顾客打开包装后，浓郁的榴莲香气和芒果果香把她折磨坏了，还要按耐住诱惑，给我拍买家秀，于是就发生了如图的情况[捂脸][捂脸] 在此奉劝大家，吃巧师傅之前做好心里准备，怕馋坏了你[嘿哈][嘿哈]  北京·角门西  ???
怀念武汉这样边走边捧着碗吃的方式，看到他们的时候立刻觉得找到了同类人[偷笑][偷笑]  北京·王四营  ???
北京早餐??  北京·金蝉北里  ???
对称的，还是对称的  北京·沙滩  ???
浪啊浪啊  北京·南长街  ???
旅游浪  北京  ???
跨行异地取款六块，坑人吧你  北京·窑洼湖（商圈）  ???
站得太远，够不到扶手，硬生生被北方小哥笑了一番[笑cry]  北京·东单  ???
结伴了两个妹纸，体验了一把酒吧瘾??  北京·什刹海公园  ???
和妹纸的好处，哦耶  北京·后海（商圈）  ???
看视频看得错过站了[笑cry]笑死人了  北京·菜市口地铁站  ???
我在等饭  北京·北京颐和园   微博视频  . ???
我的特有合影出现  北京·大栅栏  ???
傻多多[偷笑]  北京·崇文门  ???
活的  北京·王府井小吃街   微博视频  . ???
虫子，海鲜，各种来，您吃好咯  北京·王府井小吃街  ???
表姐这才叫幸福人生，煮饭的时候，儿子丈夫帮着；鞋带送了，儿子和丈夫一左一右蹲着帮忙系鞋带；要出去玩了，儿子们争着帮忙做事；自己在厨房里瞎折腾，家人立马懂，小九九全部都被知道[笑cry]家里三男人全部都宠溺着[偷笑][偷笑][偷笑]  北京·王府井小吃街  ???
我家表姐超级满意的一张照片[偷笑]  北京  ???
然后就到了最高顶  北京·万里长城·八达岭  ???
十三陵来过了  北京·明十三陵  ???
吃饭吃饭  北京·雍和宫（商圈）  ???
东西一般般 我个人觉得  北京·花家怡园(四合院总店)  ???
隔壁不造俩情侣还是什么使劲吵嚷嚷，内容带劲儿，男的叫姐，女的说前男友然后什么特意看这男的能整出啥幺蛾子，然后我不造俩人关系  北京  ???
大半夜嚷嚷，难怪前男友不要了  北京  ???
笑cry]没有童年的人  北京·南锣鼓巷步行街  ???
说好的酸奶味，一点奶味儿都没有  北京·星巴克（南锣鼓巷店）  ???
此时此地，你在哪儿？我在东北玩泥巴  北京·南锣鼓巷步行街  ???
飘洋过海来看你  北京·帽儿胡同45号院   微博视频  . ???
进厕所习惯性左转，到门口发现有些不对劲就往对面走，然后出来的大姐指着对面说，内是男厕，哎呦[笑cry][笑cry]边笑边出去，庆幸当时没男的在[摊手][摊手][摊手]  北京·火齐潮汕砂锅粥(鼓楼二店)  ???
看到和八筒很像的皮皮，然后错过了路[笑cry]  北京·首都剧场  ???
要撤离首都北京啦，北京干燥不得了，来几天留几天鼻血[笑cry]  北京·王四营  ???
我这种人拉仇恨的  北京·北京南站  ???
寄个零食，都能在运输中被偷吃光，也实在够了[笑cry]快递，我就服你  北京·润景家园  ???
到啦  北京·角门西  ???
断了的线  北京·中山公园  ???
小黄人剪刀手]  北京·好汉坡  ???
橘子汽水  北京·前门  ???
八达岭  北京·万里长城·八达岭  ???
中山公园  北京·中山公园(南门)  ???
中山公园8.19  北京·前门  ???
故宫8.20  北京·前门  ???
故宫太和殿  北京·前门  ???
宫  北京·前门  ???
坤宁宫  北京·前门  ???
慈宁宫，孝庄  北京·前门  ???
御花园  北京·前门  ???
堆秀山  北京·前门  ???
春夏秋冬  北京·前门  ???
景山公园  北京·景山公园  ???
钟楼，鼓楼，炸酱面，爆肝。。。胡同  北京·前门  ???
胡同，青旅8.20  北京·前门  ???
色][色][色]  北京·天安门广场  ???
升旗仪式  北京·天安门广场  ???
巧遇汤婆婆[偷笑]  北京·天安门广场  ???
菠萝说到北京得找个老北京唠唠嗑，于是找了个菜市场吃早餐。于是乎，吃个早餐天南海北侃大山[挤眼][挤眼][挤眼]  北京·琉璃厂古玩字画一条街  ???
吃冰棍，老爷爷说：这么早吃冰棍不好。。。于是乎，又接着侃大山。。。社会主义好。。。wmy说我长着一张找我聊天的脸[二哈]  北京·椿树园奥运社区  ???
大裤衩  北京·呼家楼南社区  ???
云破日出  北京·国家博物馆  ???
哆啦A梦开心][哆啦A梦开心][哆啦A梦开心]  北京·国家博物馆  ???
嗯 这个小哥有点像李健 长得也有点像 就叫他李康吧  北京·后海酒吧(地安门西大街)  ???
分享图片  北京·枫蓝国际  ???
分享图片  北京·簋街  ???
今天和圆圆 @苏黎世的猫不闹  吃海底捞 好评打卡[鼓掌]  北京·海底捞火锅(王府井店)  ???
累了饿了老北京酸奶  北京·什刹海冰场  ???
差评之老北京炸酱面&虾吃虾虾涮 难受[抓狂][抓狂][抓狂]  北京·三里屯  ???
你好漂亮。  北京·故宫  ???
打卡  北京·万里长城·八达岭  ???
#年轻真好啊可以不要脸# 保安叔叔：你干哈呢 我：我来接小尼下班，尼格买提[害羞] @尼格买提   叔叔笑了 我们聊起来了  北京·中央电视台总部大楼（新址）  ???
飞机]?  北京·首都机场T3航站楼  ???
人的一生只要有够用的财富，就该去追求其他与财富无关的东西，并且更重要的东西。是这样没错，但是很难放下。。你说咱要不工作了，去环游世界怎样？  北京  ???
男同事问我现在一百四十几。。[二哈]我晕  人家都说我看起来只有一百二！！[挖鼻][挖鼻]  北京·长远天地  ???
去酒吧玩[舔屏][舔屏]  北京  ???
边上那位瘫倒的说我两疯了[二哈][二哈] 以为我们酒吧醉了过来接我们。。还带了个人，怕一个人扛不动我两。。哈哈哈。搞笑，我就没醉过！  北京·雍和宫（商圈）  ???
我大概喝多了，突然哪根筋搭牢了笑得停不下来！！把他们都吓醒了[笑cry] 撑死了，但是难得出来一次呀哇。。不能扫兴  北京·雍和宫（商圈）  ???
无敌是多么的寂寞。。。。。。  北京·雍和宫（商圈）  ???
今日全公司去游乐园集体活动，我两偷偷溜出来，冒着飓风蓝色预警巨冷的天爬长城。长城好陡，风好大，冷冷冷cry[笑cry]  北京·万里长城·八达岭  ???
冷到手机自动关机[二哈]  北京·万里长城·八达岭  ???
老北京炸酱面和豆汁， 豆汁果然名不虚传[笑cry][笑cry] 这酸爽。。。  北京·前门  ???
分享图片  北京·正阳门箭楼  ???
北京的早晚温差确实大，特别是晚上，真冷[衰]吃完烤鸭，回酒店换衣服，去天安门看夜景去[嘻嘻][嘻嘻][嘻嘻]  北京·前门大栅栏  ???
是特朗普来天安门广场了吗，竟然被封路了[允悲]天安门广场的夜景欣赏不了了，只能回酒店了[泪][泪][泪]  北京·人民大会堂  ???
故宫一天游，爱上珍宝馆的珠宝[嘻嘻][嘻嘻][嘻嘻]  北京·故宫  ???
今天在故宫博物馆观摩了一天，感觉还是不错的哈！特别喜欢珍宝馆的珠宝，工艺特别好！[嘻嘻]话说北京的特产真心吃不惯啊，今晚吃了老北京炸酱面，麻豆腐，炸灌肠，说是话，一点都不好吃[泪][泪]最后点了个铁板水晶粉，结果不是铁板的，好难吃啊[允悲][允悲][允悲]  北京·前门大栅栏  ???
为了在天安门广场亲眼看一场升旗仪式，今早五点三十分就起床了（今天北京升旗时间是六点五十五分）赶紧赶慢的，终于赶上了，愿望实现了[嘻嘻]之后去了天坛，潘家园，王井府……今天好冷，等真的好大……我一身的装备，还是觉得太冷[允悲][允悲][允悲]  北京·珠市口  ???
北京真的好冷……风还特别大……特别的刮脸……风把我的脸都快吹成高原红啦……今晚去了雍和宫，孔子国子监，下一站去护国寺小吃那里吃好货，接着去恭王府，晚上去奥林匹克中心[嘻嘻][嘻嘻][嘻嘻]  北京·中央戏剧学院  ???
吖，中午吃了心心念念的护国寺小吃，可能是吃不惯吧，觉得味道远远没有传说中的好吃，感觉一般吧！让你想不到的是，我坐了一个多小时的公车只为了去鸟巢跟水立方前拍个照，天气冷的要死，我也是服了我自己[允悲]我要去吃老北京涮羊肉火锅，取取暖……  ???  北京·北京鸟巢(安翔北路)  ???
北大，我来啦……其实我觉得清华肯定更适合观光[哈哈][哈哈][哈哈]  北京·北京大学  ???
今天去和珅家里（恭王府）做客啦……据说这里是块超级给力的风水宝地，是北京两处龙脉之一所在处！我在北京快冻死了……冷啊冷……  北京·恭王府  ???
今天接了一个大福，来写康熙亲笔题名的福字碑[嘻嘻][嘻嘻][嘻嘻]另外抱了一个根价值一个亿以上的金丝楠木[偷乐][偷乐][偷乐]  北京·恭王府  ???
昨天为了爬长城，怕冷，穿了两条裤子四件衣服[允悲]背起包来不舒服，但是架不住天冷啊，扛着！晚上吃羊蝎子火锅，好家伙，都是大块大块的肉[允悲]味道也就还行吧……长城山脚下卖的山楂糕糖特别的好吃，个人觉得比冰糖葫芦还要好吃好多的……  北京·万里长城·八达岭  ???
今天去了计划中的最后一个景点啦……颐和园，景色秀丽……确实是不错……明早去一下毛主席纪念堂，顺便再买点特产回去就可以去机场啦……回南方寻找温暖去，北京真的是太冷了……风还特别大……刮脸……  北京·北京颐和园  ???
明天最后一天就结束了8天北京游的行程……这几天，虽然北京冷的不像话，但我们依旧风雨无阻的，风里来风里去的到各个景点到处逛……比较出名的景点都看了……北京的特产也全部都吃了……虽然有些真的是不适合我的口味，但依旧吃了……如果下次还有机会来逛北京，我只会去两个地方～故宫与恭王府……只 ???? 全文
其实每次去旅游是特别怕带手信的……如果是小物件，例如书签，钥匙扣，脸谱什么的就没什么，买再多都不怕，但就是没有什么特别……买还不如不买，毕竟到处有嘛……买些其他的吧，很多东西都是易碎的所以不能放进行李箱只能手提……但是手提真的很重的好吗[泪][泪][泪]就连食品，例如糕点，还怕它碎 ???? 全文
北京，再见！！！ ???
2017年暑假，海口??三亚[飞机]?北京 ????游客照  北京·天安门广场  ???
2017年暑假，海口??三亚[飞机]?北京 ??故宫，小妞儿最喜欢这个沧桑的砖块路，看看砖里的小草，顺手捡几块小石子[可爱]?  北京·故宫  ???
2017年暑假，海口??三亚[飞机]?北京 [太阳]?一早出发来登长城[强壮]??[傻笑]  北京·慕田峪长城  ???
2017年暑假，海口??三亚[飞机]?北京 [太阳]?又热又累，爬到崩溃[允悲]  北京·慕田峪长城  ???
2017年暑假，海口??三亚[飞机]?北京 各种杂拍  北京  ???
北京这几天大雨。半夜到达，清晨起来，阴雨连连。深处首都，真的是佩服，酒店也真的依山伴水，走在长廊，对面遍是一副，中国山水美景。  北京  ???
长城脚下，外面下雨，在农家院的院子里，上网。  北京·雁栖地区  ???
在村里躺浪水  北京·雁栖地区  ???
箭扣长城的日出。  北京·雁栖地区  ???
热爱影像的去北京，有机会一定要去罗红艺术馆看看，能把世界的震撼景色，汇聚于此很了不起。  北京·北京罗红摄影艺术馆  ???
神奇的纳纯湖 CELESTIAL LAKE 纳纯湖是我见过的最神奇的湖泊。位于坦桑尼亚北部和肯尼亚南部交界处的纳纯湖是东非火烈鸟生命的摇篮，东非百分之八十的火烈鸟都在这个神奇的湖泊上出生。每年的二、三月份，分散在东非各个湖泊的火烈鸟都要飞到这里来产卵，孵化幼鸟，场景蔚为壮观。火烈鸟是我最喜爱的鸟 ???? 全文
猩红之羽  北京·北京罗红摄影艺术馆  ???
分享图片  北京·北京罗红摄影艺术馆  ???
@北京交警    @平安北京   实名举报昨日上午十点多在西五环宛平桥农场路，逆行车辆。万幸前面迈腾和对面白色大货让行及时，否则不堪设想！[怒][怒][怒][怒][悲伤][悲伤][悲伤]  北京·古城   呓语斯洛的秒拍视频  ???
@北京交警   上条视屏中逆行车辆截图！  北京·古城  ???
怒]这个谁能来解释一下？  北京·古城  ???
全聚德的包间真是太高大上了，吃了这么多次居然没能进来过。还是人多有优势啊[强壮]  北京·全聚德(北京前门店)  ???
每次回国都要体验点新鲜事物，这次是共享单车。还真是方便，但是站路问题也是挺严重的。  北京·北京奥林匹克公园  ???
愿北京天天天蓝  北京·奥林匹克公园中心区  ???
凌晨4:30起来爬长城，满心的不情愿，却因山崖边的牵牛花改变心境。我的童年，我的孩子可能再也体验不到了。也许每每讲述时，只有一幅幅画面在自己脑海中飘过吧……  北京·万里长城·八达岭  ???
谁在？  北京·八达岭长城北八楼  ???
不到长城非好汉[嘻嘻]  北京·八达岭长城北八楼  ???
这是庆丰包子铺的开水！[笑cry][笑cry][笑cry]  北京·苏州街  ???
北京蓝，雾霾呢？  北京·首都机场T1航站楼  ???
今年北京暖冬，冰结得薄！[微风]  北京·中国国家博物馆  ???
顶礼！[祈祷][祈祷][祈祷]不枉此行，感恩这份美妙的缘份！[祈祷][祈祷]  北京·中国国家博物馆  ???
顶礼[祈祷][祈祷][祈祷]  北京·鼓楼大街  ???
晚上10点后，北京地铁六号线，空空如也[太开心]JOAN说：我要躺下休息[笑cry][笑cry][笑cry]  北京·潞城  ???
北京蓝是十分通透明静的！但是听说后天＂雾霾婆婆＂要驾到了！好吧……且蓝且珍惜[微风][微风]  北京·四方景园  ???
